"FacilityID","SiyenzaDate","SiyenzaWeek","SiyenzaPeriod","CopYear","Headcount","HPRS_Visits","HPRS_files_processed","CCMDD_files_processed","CCMDD_TIER","CCMDD_Manual","CCMDD_Synch","CCMDD_cases_unaccounted_for_and_corrected","HTS_(community_+_facility_+_KP)","HTS+_(community_+_facility_+_KP)","HTS_TST_POS_Extended","HTS_TST_POS_IP","HTS_TST_POS_Weekend","HTS","HTS+","TX_NEW","TPT","TX_NEW_IP","TX_NEW_Extended","TX_NEW_SAME_DAY","TX_NEW_Weekend","TX_CURR_28_day","TX_CURR_90_day","CURR_DATA","CURR_RTC","EARLYMISSED","LATEMISSED","ULTF","cLTF","LTFU_contacted","LTFU_recalled","VerificationStatus"
"15","2019-08-23 00:00:00","34","201908","COP18","948.0","469.0","","","1.0","1.0","","0.0","43.0","3.0","0.0","0.0","0.0","43.0","3.0","3.0","3.0","3.0","0.0","3.0","0.0","2572.0","2633.0","2.0","18.0","48.0","15.0","4.0","4.0","50.0","18.0","VERIFIED"
"15","2019-08-24 00:00:00","34","201908","COP18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"15","2019-08-25 00:00:00","34","201908","COP18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"15","2019-08-26 00:00:00","35","201908","COP18","","","7.0","2.0","","","","0.0","30.0","2.0","0.0","2.0","0.0","30.0","2.0","2.0","2.0","2.0","0.0","2.0","0.0","","","2.0","16.0","","","","","50.0","16.0","VERIFIED"
"15","2019-08-27 00:00:00","35","201908","COP18","","","9.0","1.0","","","","0.0","38.0","0.0","0.0","0.0","0.0","38.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","2.0","15.0","","","","","100.0","15.0","VERIFIED"
"15","2019-08-28 00:00:00","35","201908","COP18","","","16.0","2.0","","","","0.0","45.0","4.0","0.0","2.0","0.0","45.0","4.0","4.0","4.0","2.0","0.0","4.0","0.0","","","2.0","16.0","","","","","50.0","16.0","VERIFIED"
"15","2019-08-29 00:00:00","35","201908","COP18","","","6.0","1.0","","","","0.0","41.0","4.0","0.0","4.0","0.0","41.0","4.0","5.0","5.0","5.0","0.0","4.0","0.0","","","1.0","14.0","","","","","100.0","14.0","VERIFIED"
"15","2019-08-30 00:00:00","35","201908","COP18","868.0","38.0","3.0","3.0","8.0","8.0","","0.0","37.0","1.0","0.0","1.0","0.0","37.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","2588.0","2646.0","1.0","12.0","35.0","19.0","3.0","3.0","50.0","12.0","VERIFIED"
"15","2019-08-31 00:00:00","35","201908","COP18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"15","2019-09-01 00:00:00","35","201909","COP18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"15","2019-09-02 00:00:00","36","201909","COP18","","","5.0","1.0","","","","0.0","60.0","4.0","0.0","0.0","0.0","60.0","4.0","3.0","3.0","0.0","0.0","3.0","0.0","","","0.0","17.0","","","","","50.0","17.0","VERIFIED"
"15","2019-09-03 00:00:00","36","201909","COP18","","","4.0","0.0","","","","0.0","56.0","2.0","0.0","0.0","0.0","56.0","2.0","2.0","2.0","2.0","0.0","2.0","0.0","","","2.0","18.0","","","","","50.0","18.0","VERIFIED"
"15","2019-09-04 00:00:00","36","201909","COP18","","","4.0","0.0","","","","0.0","58.0","4.0","0.0","4.0","0.0","58.0","4.0","2.0","2.0","1.0","0.0","1.0","0.0","","","0.0","0.0","","","","","0.0","0.0","VERIFIED"
"15","2019-09-05 00:00:00","36","201909","COP18","","","6.0","5.0","","","","0.0","50.0","0.0","0.0","0.0","0.0","50.0","0.0","1.0","1.0","1.0","0.0","0.0","0.0","","","0.0","0.0","","","","","0.0","0.0","VERIFIED"
"15","2019-09-06 00:00:00","36","201909","COP18","690.0","469.0","3.0","0.0","13.0","13.0","","0.0","38.0","0.0","0.0","0.0","0.0","38.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2714.0","2785.0","0.0","0.0","70.0","25.0","5.0","5.0","0.0","0.0","VERIFIED"
"15","2019-09-07 00:00:00","36","201909","COP18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"15","2019-09-08 00:00:00","36","201909","COP18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"15","2019-09-09 00:00:00","37","201909","COP18","","","8.0","2.0","","","","0.0","52.0","4.0","0.0","2.0","0.0","52.0","4.0","2.0","1.0","1.0","0.0","2.0","0.0","","","0.0","16.0","","","","","54.0","16.0","VERIFIED"
"15","2019-09-10 00:00:00","37","201909","COP18","","","2.0","2.0","","","","0.0","79.0","3.0","0.0","3.0","0.0","79.0","3.0","2.0","2.0","2.0","0.0","2.0","0.0","","","8.0","38.0","","","","","55.0","38.0","VERIFIED"
"15","2019-09-11 00:00:00","37","201909","COP18","","","7.0","2.0","","","","0.0","53.0","2.0","0.0","2.0","0.0","53.0","2.0","2.0","2.0","2.0","0.0","2.0","0.0","","","3.0","28.0","","","","","100.0","28.0","VERIFIED"
"15","2019-09-12 00:00:00","37","201909","COP18","","","5.0","6.0","","","","0.0","32.0","4.0","0.0","4.0","0.0","32.0","4.0","4.0","4.0","4.0","0.0","4.0","0.0","","","7.0","18.0","","","","","50.0","25.0","VERIFIED"
"15","2019-09-13 00:00:00","37","201909","COP18","628.0","489.0","6.0","1.0","13.0","13.0","","0.0","49.0","4.0","0.0","0.0","0.0","49.0","4.0","4.0","4.0","3.0","0.0","4.0","0.0","2729.0","2796.0","2.0","14.0","52.0","14.0","3.0","3.0","50.0","14.0","VERIFIED"
"15","2019-09-14 00:00:00","37","201909","COP18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"15","2019-09-15 00:00:00","37","201909","COP18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"15","2019-09-16 00:00:00","38","201909","COP18","","","5.0","6.0","","","","0.0","68.0","5.0","0.0","0.0","0.0","68.0","5.0","4.0","4.0","0.0","0.0","4.0","0.0","","","1.0","14.0","","","","","50.0","14.0","VERIFIED"
"15","2019-09-17 00:00:00","38","201909","COP18","","","6.0","0.0","","","","0.0","70.0","1.0","0.0","0.0","0.0","70.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","","","1.0","13.0","","","","","50.0","13.0","VERIFIED"
"15","2019-09-18 00:00:00","38","201909","COP18","","","3.0","0.0","","","","0.0","50.0","0.0","0.0","0.0","0.0","50.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","1.0","18.0","","","","","50.0","18.0","VERIFIED"
"15","2019-09-19 00:00:00","38","201909","COP18","","","4.0","0.0","","","","0.0","57.0","4.0","0.0","0.0","0.0","57.0","4.0","4.0","4.0","0.0","0.0","4.0","0.0","","","2.0","20.0","","","","","100.0","20.0","VERIFIED"
"15","2019-09-20 00:00:00","38","201909","COP18","755.0","504.0","6.0","1.0","12.0","12.0","","0.0","40.0","1.0","0.0","1.0","0.0","40.0","1.0","1.0","1.0","1.0","0.0","1.0","0.0","2741.0","2809.0","1.0","15.0","27.0","14.0","0.0","0.0","80.0","15.0","VERIFIED"
"15","2019-09-21 00:00:00","38","201909","COP18","","","0.0","0.0","","","","0.0","4.0","0.0","0.0","0.0","0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","10.0","","","","","50.0","10.0","VERIFIED"
"15","2019-09-22 00:00:00","38","201909","COP18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"15","2019-09-23 00:00:00","39","201909","COP18","","","4.0","0.0","","","","0.0","62.0","3.0","0.0","0.0","0.0","62.0","3.0","3.0","3.0","1.0","0.0","3.0","0.0","","","3.0","17.0","","","","","50.0","17.0","VERIFIED"
"15","2019-09-24 00:00:00","39","201909","COP18","","","1.0","0.0","","","","0.0","13.0","1.0","0.0","1.0","0.0","13.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","","0.0","0.0","VERIFIED"
"15","2019-09-25 00:00:00","39","201909","COP18","","","4.0","2.0","","","","0.0","72.0","1.0","0.0","0.0","0.0","72.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","","","5.0","20.0","","","","","50.0","20.0","VERIFIED"
"15","2019-09-26 00:00:00","39","201909","COP18","","","6.0","0.0","","","","0.0","65.0","4.0","0.0","3.0","0.0","65.0","4.0","4.0","4.0","2.0","0.0","3.0","0.0","","","2.0","20.0","","","","","70.0","20.0","VERIFIED"
"15","2019-09-27 00:00:00","39","201909","COP18","849.0","515.0","11.0","0.0","2.0","2.0","","0.0","43.0","1.0","0.0","1.0","0.0","43.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","2754.0","2815.0","1.0","15.0","23.0","4.0","0.0","0.0","70.0","15.0","VERIFIED"
"15","2019-09-28 00:00:00","39","201909","COP18","","","0.0","0.0","","","","0.0","4.0","0.0","0.0","0.0","0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","","0.0","0.0","VERIFIED"
"15","2019-09-29 00:00:00","39","201909","COP18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"15","2019-09-30 00:00:00","40","201909","COP18","","","6.0","2.0","","","","0.0","30.0","6.0","0.0","0.0","0.0","30.0","6.0","5.0","5.0","0.0","0.0","5.0","0.0","","","1.0","12.0","","","","","50.0","12.0","VERIFIED"
"15","2019-10-01 00:00:00","40","201910","COP19","","","2.0","7.0","","","","0.0","53.0","1.0","0.0","1.0","0.0","53.0","1.0","1.0","1.0","1.0","0.0","1.0","0.0","","","1.0","10.0","","","","","50.0","10.0","VERIFIED"
"15","2019-10-02 00:00:00","40","201910","COP19","","","4.0","1.0","","","","0.0","43.0","0.0","0.0","0.0","0.0","43.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","","","7.0","35.0","","","","","70.0","35.0","VERIFIED"
"15","2019-10-03 00:00:00","40","201910","COP19","","","0.0","0.0","","","","0.0","57.0","2.0","0.0","2.0","0.0","57.0","2.0","2.0","2.0","0.0","0.0","2.0","0.0","","","0.0","0.0","","","","","0.0","0.0","VERIFIED"
"15","2019-10-04 00:00:00","40","201910","COP19","781.0","524.0","","","14.0","14.0","","0.0","40.0","0.0","0.0","0.0","0.0","40.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","2761.0","2823.0","1.0","10.0","55.0","5.0","1.0","1.0","50.0","10.0","VERIFIED"
"15","2019-10-05 00:00:00","40","201910","COP19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"15","2019-10-06 00:00:00","40","201910","COP19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"15","2019-10-07 00:00:00","41","201910","COP19","","","8.0","3.0","","","","0.0","66.0","3.0","0.0","3.0","0.0","66.0","3.0","2.0","2.0","1.0","0.0","2.0","0.0","","","1.0","15.0","","","","","50.0","15.0","VERIFIED"
"15","2019-10-08 00:00:00","41","201910","COP19","","","3.0","0.0","","","","0.0","66.0","2.0","0.0","2.0","0.0","66.0","2.0","2.0","2.0","1.0","0.0","1.0","0.0","","","2.0","19.0","","","","","50.0","19.0","VERIFIED"
"15","2019-10-09 00:00:00","41","201910","COP19","","","4.0","4.0","","","","0.0","55.0","1.0","0.0","1.0","0.0","55.0","1.0","1.0","1.0","1.0","0.0","1.0","0.0","","","1.0","16.0","","","","","50.0","16.0","VERIFIED"
"15","2019-10-10 00:00:00","41","201910","COP19","","","3.0","0.0","","","","0.0","26.0","6.0","0.0","6.0","0.0","26.0","6.0","3.0","3.0","3.0","0.0","3.0","0.0","","","7.0","15.0","","","","","70.0","15.0","VERIFIED"
"15","2019-10-11 00:00:00","41","201910","COP19","965.0","543.0","6.0","4.0","11.0","11.0","","0.0","61.0","3.0","0.0","3.0","0.0","61.0","3.0","1.0","1.0","1.0","0.0","1.0","0.0","2789.0","2830.0","10.0","30.0","25.0","11.0","3.0","3.0","80.0","30.0","VERIFIED"
"15","2019-10-12 00:00:00","41","201910","COP19","","","0.0","0.0","","","","0.0","11.0","0.0","0.0","0.0","0.0","11.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","","0.0","0.0","VERIFIED"
"15","2019-10-13 00:00:00","41","201910","COP19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"15","2019-10-14 00:00:00","42","201910","COP19","","","8.0","0.0","","","","0.0","71.0","8.0","0.0","8.0","0.0","71.0","8.0","5.0","5.0","4.0","0.0","4.0","0.0","","","2.0","15.0","","","","","50.0","15.0","VERIFIED"
"15","2019-10-15 00:00:00","42","201910","COP19","","","4.0","4.0","","","","0.0","58.0","2.0","0.0","2.0","0.0","58.0","2.0","3.0","3.0","2.0","0.0","2.0","0.0","","","1.0","15.0","","","","","50.0","15.0","VERIFIED"
"15","2019-10-16 00:00:00","42","201910","COP19","","","4.0","0.0","","","","0.0","61.0","2.0","0.0","2.0","0.0","61.0","2.0","2.0","2.0","2.0","0.0","2.0","0.0","","","2.0","20.0","","","","","50.0","20.0","VERIFIED"
"15","2019-10-17 00:00:00","42","201910","COP19","","","4.0","2.0","","","","0.0","39.0","4.0","0.0","4.0","0.0","39.0","4.0","3.0","3.0","3.0","0.0","3.0","0.0","","","2.0","15.0","","","","","80.0","15.0","VERIFIED"
"15","2019-10-18 00:00:00","42","201910","COP19","861.0","557.0","4.0","1.0","7.0","7.0","","0.0","52.0","2.0","0.0","0.0","0.0","52.0","2.0","3.0","3.0","2.0","0.0","2.0","0.0","2821.0","2833.0","1.0","15.0","25.0","20.0","1.0","1.0","70.0","15.0","VERIFIED"
"15","2019-10-19 00:00:00","42","201910","COP19","","","0.0","0.0","","","","0.0","8.0","1.0","0.0","0.0","0.0","8.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","","0.0","0.0","VERIFIED"
"15","2019-10-20 00:00:00","42","201910","COP19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"15","2019-10-21 00:00:00","43","201910","COP19","","","3.0","1.0","","","","0.0","65.0","2.0","0.0","2.0","0.0","65.0","2.0","3.0","3.0","2.0","0.0","2.0","0.0","","","2.0","14.0","","","","","50.0","14.0","VERIFIED"
"15","2019-10-22 00:00:00","43","201910","COP19","","","6.0","3.0","","","","0.0","58.0","3.0","0.0","3.0","0.0","58.0","3.0","4.0","4.0","0.0","0.0","3.0","0.0","","","1.0","12.0","","","","","50.0","12.0","VERIFIED"
"15","2019-10-23 00:00:00","43","201910","COP19","","","4.0","1.0","","","","0.0","52.0","1.0","0.0","1.0","0.0","52.0","1.0","3.0","3.0","1.0","0.0","1.0","0.0","","","2.0","14.0","","","","","50.0","14.0","VERIFIED"
"15","2019-10-24 00:00:00","43","201910","COP19","","","3.0","3.0","","","","0.0","43.0","3.0","0.0","3.0","0.0","43.0","3.0","3.0","3.0","3.0","0.0","3.0","0.0","","","3.0","18.0","","","","","100.0","18.0","VERIFIED"
"15","2019-10-25 00:00:00","43","201910","COP19","621.0","561.0","4.0","2.0","11.0","22.0","22.0","0.0","43.0","4.0","0.0","2.0","0.0","43.0","4.0","2.0","2.0","1.0","0.0","2.0","0.0","2820.0","2842.0","9.0","45.0","40.0","10.0","0.0","0.0","70.0","45.0","VERIFIED"
"15","2019-10-26 00:00:00","43","201910","COP19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"15","2019-10-27 00:00:00","43","201910","COP19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"15","2019-10-28 00:00:00","44","201910","COP19","","","4.0","3.0","","","","0.0","53.0","2.0","0.0","2.0","0.0","53.0","2.0","2.0","2.0","2.0","0.0","2.0","0.0","","","0.0","0.0","","","","","0.0","0.0","VERIFIED"
"15","2019-10-29 00:00:00","44","201910","COP19","","","3.0","3.0","","","","0.0","45.0","1.0","0.0","1.0","0.0","45.0","1.0","1.0","1.0","1.0","0.0","1.0","0.0","","","0.0","0.0","","","","","0.0","0.0","VERIFIED"
"15","2019-10-30 00:00:00","44","201910","COP19","","","5.0","5.0","","","","0.0","55.0","1.0","0.0","1.0","0.0","55.0","1.0","1.0","1.0","1.0","0.0","1.0","0.0","","","0.0","0.0","","","","","0.0","0.0","VERIFIED"
"15","2019-10-31 00:00:00","44","201910","COP19","","","0.0","4.0","","","","0.0","39.0","3.0","0.0","3.0","0.0","39.0","3.0","3.0","3.0","0.0","0.0","3.0","0.0","","","0.0","0.0","","","","","0.0","0.0","NOT VERIFIED"
"15","2019-11-01 00:00:00","44","201911","COP19","716.0","716.0","2.0","0.0","12.0","17.0","17.0","0.0","31.0","1.0","0.0","1.0","0.0","31.0","1.0","2.0","2.0","2.0","0.0","1.0","0.0","2826.0","2858.0","0.0","0.0","93.0","19.0","4.0","4.0","0.0","0.0","VERIFIED"
"15","2019-11-02 00:00:00","44","201911","COP19","","","0.0","0.0","","","","0.0","5.0","0.0","0.0","0.0","0.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","","0.0","0.0","VERIFIED"
"15","2019-11-03 00:00:00","44","201911","COP19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"15","2019-11-04 00:00:00","45","201911","COP19","","","1.0","3.0","","","","0.0","45.0","1.0","0.0","1.0","0.0","45.0","1.0","1.0","1.0","1.0","0.0","1.0","0.0","","","6.0","26.0","","","","","50.0","26.0","VERIFIED"
"15","2019-11-05 00:00:00","45","201911","COP19","","","0.0","5.0","","","","0.0","39.0","2.0","0.0","2.0","0.0","39.0","2.0","1.0","1.0","1.0","0.0","1.0","0.0","","","2.0","12.0","","","","","50.0","12.0","VERIFIED"
"15","2019-11-06 00:00:00","45","201911","COP19","","","0.0","6.0","","","","0.0","50.0","1.0","0.0","1.0","0.0","50.0","1.0","1.0","1.0","1.0","0.0","1.0","0.0","","","1.0","12.0","","","","","50.0","12.0","VERIFIED"
"15","2019-11-07 00:00:00","45","201911","COP19","","","3.0","3.0","","","","5.0","28.0","3.0","0.0","0.0","0.0","28.0","3.0","3.0","3.0","3.0","0.0","2.0","0.0","","","2.0","20.0","","","","","100.0","20.0","VERIFIED"
"15","2019-11-08 00:00:00","45","201911","COP19","704.0","566.0","1.0","4.0","20.0","20.0","20.0","2.0","24.0","0.0","0.0","0.0","0.0","24.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2814.0","2851.0","1.0","16.0","74.0","18.0","1.0","1.0","60.0","16.0","VERIFIED"
"15","2019-11-09 00:00:00","45","201911","COP19","","","","","","","","","4.0","0.0","","0.0","0.0","4.0","0.0","0.0","0.0","0.0","","0.0","0.0","","","","0.0","","","","","0.0","0.0","VERIFIED"
"15","2019-11-10 00:00:00","45","201911","COP19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"15","2019-11-11 00:00:00","46","201911","COP19","","","3.0","3.0","","","","0.0","33.0","0.0","0.0","0.0","0.0","33.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","1.0","12.0","","","","","50.0","12.0","VERIFIED"
"15","2019-11-12 00:00:00","46","201911","COP19","","","4.0","1.0","","","","1.0","37.0","2.0","0.0","2.0","0.0","37.0","2.0","4.0","4.0","2.0","0.0","2.0","0.0","","","1.0","13.0","","","","","50.0","13.0","VERIFIED"
"15","2019-11-13 00:00:00","46","201911","COP19","","","5.0","1.0","","","","2.0","42.0","1.0","0.0","1.0","0.0","42.0","1.0","1.0","1.0","1.0","0.0","1.0","0.0","","","1.0","14.0","","","","","50.0","14.0","VERIFIED"
"15","2019-11-14 00:00:00","46","201911","COP19","","","3.0","0.0","","","","2.0","20.0","0.0","0.0","0.0","0.0","20.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","3.0","18.0","","","","","50.0","18.0","VERIFIED"
"15","2019-11-15 00:00:00","46","201911","COP19","654.0","564.0","","","7.0","0.0","16.0","0.0","36.0","1.0","0.0","0.0","0.0","36.0","1.0","2.0","2.0","1.0","0.0","1.0","0.0","2807.0","2856.0","1.0","18.0","58.0","14.0","2.0","2.0","100.0","18.0","VERIFIED"
"15","2019-11-16 00:00:00","46","201911","COP19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"15","2019-11-17 00:00:00","46","201911","COP19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"15","2019-11-18 00:00:00","47","201911","COP19","","","0.0","0.0","","","","0.0","60.0","5.0","0.0","5.0","0.0","60.0","5.0","4.0","4.0","0.0","0.0","4.0","0.0","","","1.0","24.0","","","","","90.0","24.0","VERIFIED"
"15","2019-11-19 00:00:00","47","201911","COP19","","","3.0","0.0","","","","1.0","60.0","1.0","0.0","1.0","0.0","60.0","1.0","1.0","1.0","1.0","0.0","1.0","0.0","","","2.0","15.0","","","","","50.0","15.0","VERIFIED"
"15","2019-11-20 00:00:00","47","201911","COP19","","","2.0","1.0","","","","1.0","42.0","0.0","0.0","0.0","0.0","42.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","1.0","15.0","","","","","60.0","15.0","VERIFIED"
"15","2019-11-21 00:00:00","47","201911","COP19","","","4.0","2.0","","","","0.0","45.0","3.0","0.0","3.0","0.0","45.0","3.0","3.0","3.0","0.0","0.0","3.0","0.0","","","2.0","18.0","","","","","80.0","18.0","VERIFIED"
"15","2019-11-22 00:00:00","47","201911","COP19","869.0","548.0","3.0","0.0","1.0","0.0","13.0","0.0","17.0","0.0","0.0","0.0","0.0","17.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2796.0","2870.0","6.0","28.0","64.0","13.0","1.0","1.0","54.0","28.0","VERIFIED"
"15","2019-11-23 00:00:00","47","201911","COP19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"15","2019-11-24 00:00:00","47","201911","COP19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"15","2019-11-25 00:00:00","48","201911","COP19","","","3.0","0.0","","","","0.0","64.0","1.0","0.0","0.0","0.0","64.0","1.0","2.0","2.0","0.0","0.0","2.0","0.0","","","1.0","30.0","","","","","100.0","30.0","VERIFIED"
"15","2019-11-26 00:00:00","48","201911","COP19","","","4.0","2.0","","","","1.0","64.0","3.0","0.0","3.0","0.0","64.0","3.0","2.0","2.0","2.0","0.0","2.0","0.0","","","1.0","20.0","","","","","100.0","20.0","VERIFIED"
"15","2019-11-27 00:00:00","48","201911","COP19","","","1.0","4.0","","","","0.0","54.0","1.0","0.0","1.0","0.0","54.0","1.0","2.0","2.0","2.0","0.0","1.0","0.0","","","2.0","15.0","","","","","50.0","15.0","NOT VERIFIED"
"15","2019-11-28 00:00:00","48","201911","COP19","","","0.0","2.0","","","","0.0","54.0","1.0","0.0","0.0","0.0","54.0","1.0","1.0","1.0","0.0","0.0","1.0","0.0","","","1.0","18.0","","","","","50.0","18.0","NOT VERIFIED"
"15","2019-11-29 00:00:00","48","201911","COP19","913.0","531.0","4.0","1.0","2.0","0.0","26.0","0.0","38.0","1.0","0.0","0.0","0.0","38.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","2803.0","2873.0","1.0","15.0","40.0","12.0","3.0","3.0","50.0","15.0","NOT VERIFIED"
"15","2019-11-30 00:00:00","48","201911","COP19","","","0.0","0.0","","","","0.0","6.0","0.0","0.0","0.0","0.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","","","","0.0","0.0","VERIFIED"
"16","2019-08-07 00:00:00","32","201908","COP18","","","0.0","0.0","","","","0.0","15.0","1.0","0.0","1.0","0.0","15.0","1.0","2.0","2.0","2.0","0.0","1.0","0.0","","","0.0","5.0","","","","","22.0","5.0","VERIFIED"
"16","2019-08-08 00:00:00","32","201908","COP18","873.0","541.0","0.0","0.0","8.0","6.0","0.0","0.0","12.0","0.0","0.0","0.0","0.0","12.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","1753.0","1855.0","0.0","6.0","29.0","25.0","18.0","0.0","15.0","6.0","VERIFIED"
"16","2019-08-09 00:00:00","32","201908","COP18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"16","2019-08-10 00:00:00","32","201908","COP18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"16","2019-08-11 00:00:00","32","201908","COP18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"16","2019-08-12 00:00:00","33","201908","COP18","","","0.0","0.0","","","","0.0","32.0","2.0","0.0","0.0","0.0","32.0","2.0","2.0","1.0","2.0","0.0","2.0","0.0","","","0.0","5.0","","","","","19.0","5.0","VERIFIED"
"16","2019-08-13 00:00:00","33","201908","COP18","","","0.0","0.0","","","","0.0","27.0","3.0","0.0","3.0","0.0","27.0","3.0","3.0","3.0","3.0","0.0","3.0","0.0","","","0.0","9.0","","","","","27.0","9.0","VERIFIED"
"16","2019-08-14 00:00:00","33","201908","COP18","","","0.0","0.0","","","","0.0","30.0","3.0","0.0","0.0","0.0","30.0","3.0","3.0","3.0","3.0","0.0","3.0","0.0","","","0.0","8.0","","","","","25.0","8.0","VERIFIED"
"16","2019-08-15 00:00:00","33","201908","COP18","","","0.0","0.0","","","","0.0","18.0","2.0","0.0","0.0","0.0","18.0","2.0","2.0","2.0","1.0","0.0","2.0","0.0","","","0.0","4.0","","","","","24.0","4.0","VERIFIED"
"16","2019-08-16 00:00:00","33","201908","COP18","885.0","0.0","0.0","0.0","4.0","1.0","0.0","0.0","16.0","1.0","0.0","0.0","0.0","16.0","1.0","1.0","1.0","1.0","0.0","1.0","0.0","1758.0","1871.0","0.0","13.0","32.0","37.0","0.0","0.0","27.0","13.0","VERIFIED"
"16","2019-08-17 00:00:00","33","201908","COP18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"16","2019-08-18 00:00:00","33","201908","COP18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"16","2019-08-19 00:00:00","34","201908","COP18","","","0.0","0.0","","","","0.0","9.0","2.0","0.0","2.0","0.0","9.0","2.0","2.0","2.0","2.0","0.0","2.0","0.0","","","0.0","5.0","","","","","33.0","5.0","VERIFIED"
"16","2019-08-20 00:00:00","34","201908","COP18","","","0.0","0.0","","","","0.0","16.0","2.0","0.0","2.0","0.0","16.0","2.0","2.0","2.0","1.0","0.0","2.0","0.0","","","0.0","8.0","","","","","44.0","8.0","VERIFIED"
"16","2019-08-21 00:00:00","34","201908","COP18","","","0.0","0.0","","","","0.0","8.0","0.0","0.0","0.0","0.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","14.0","","","","","43.0","14.0","VERIFIED"
"16","2019-08-22 00:00:00","34","201908","COP18","","","0.0","0.0","","","","0.0","16.0","1.0","0.0","1.0","0.0","16.0","1.0","2.0","2.0","2.0","0.0","1.0","0.0","","","0.0","19.0","","","","","55.0","19.0","VERIFIED"
"16","2019-08-23 00:00:00","34","201908","COP18","816.0","105.0","0.0","0.0","2.0","5.0","0.0","0.0","13.0","2.0","0.0","1.0","0.0","13.0","2.0","2.0","2.0","2.0","0.0","2.0","0.0","1778.0","1878.0","0.0","3.0","41.0","30.0","14.0","0.0","43.0","3.0","NOT VERIFIED"
"16","2019-08-24 00:00:00","34","201908","COP18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
